Country,Region_Province,Institution,Program,Duration_months,Field_relevance,Intl_tuition_CAD_verified,Budget_tier,Poststudy_work_months,Poststudy_pathway_name,Verified_source_URL,Notes
France,Occitanie,Montpellier Business School (MBS),MSc in Global Finance,12,Business,24843,Yes,12,APS / Carte recherche d'emploi,https://www.mbs-education.com/international/our-programmes/programmes-master-of-science/msc-admission-process/,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year MSc (Bac+4); €16,900 tuition published for 1-year track; application fee €90 separate."
France,Occitanie,Montpellier Business School (MBS),MSc in Supply Chain Management,12,Management,24843,Yes,12,APS / Carte recherche d'emploi,https://www.mbs-education.com/international/our-programmes/programmes-master-of-science/msc-admission-process/,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year MSc (Bac+4); €16,900 tuition published for 1-year track; application fee €90 separate."
France,Occitanie,Montpellier Business School (MBS),MSc in Digital Transformation & Business Consulting,12,Management,24843,Yes,12,APS / Carte recherche d'emploi,https://www.mbs-education.com/international/our-programmes/programmes-master-of-science/msc-admission-process/,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year MSc (Bac+4); €16,900 tuition published for 1-year track; application fee €90 separate."
France,Provence-Alpes-Côte d'Azur,KEDGE Business School,MSc Marketing,12,Business,26460,Yes,12,APS / Carte recherche d'emploi,https://student.kedge.edu/programmes/international-business/curriculum,English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year direct entry (Bac+4/VAPP); fees from KEDGE student portal.
France,Provence-Alpes-Côte d'Azur,KEDGE Business School,MSc Data Analytics for Business,12,Analytics,26460,Yes,12,APS / Carte recherche d'emploi,https://student.kedge.edu/programmes/international-business/curriculum,English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year direct entry (Bac+4/VAPP); fees from KEDGE student portal.
France,Bretagne,Rennes School of Business,MSc in International Management,15,Management,26754,Yes,12,APS / Carte recherche d'emploi,https://www.rennes-sb.com/fees-and-scholarships/,English-taught CGE-labelled MSc (~15 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. Direct-entry / 15-month MSc fees from official fee page.
France,Provence-Alpes-Côte d'Azur,KEDGE Business School,MSc International Business,12,Business,27195,Yes,12,APS / Carte recherche d'emploi,https://student.kedge.edu/programmes/international-business/curriculum,English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year direct entry (Bac+4/VAPP); fees from KEDGE student portal.
France,Bretagne,Rennes School of Business,MSc in Data and Business Analytics,15,Analytics,27195,Yes,12,APS / Carte recherche d'emploi,https://www.rennes-sb.com/fees-and-scholarships/,English-taught CGE-labelled MSc (~15 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. Direct-entry / 15-month MSc fees from official fee page.
France,Hauts-de-France,IÉSEG School of Management,Master in International Business (Fast Track),12,Business,28224,Yes,12,APS / Carte recherche d'emploi,https://www.ieseg.fr/en/programs/specialized-masters/master-international-business/admission-fees/,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. €18,800 Fast Track + €300 alumni network + €100 CVEC per published fee page."
France,Provence-Alpes-Côte d'Azur,SKEMA Business School,MSc International Business,12,Business,28665,Yes,12,APS / Carte recherche d'emploi,https://www.skema.edu/en/programmes/msc-international-business,English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. Tuition incl. €500/yr service fee where applicable; 1-year MSc for Bac+4.
France,Provence-Alpes-Côte d'Azur,SKEMA Business School,MSc International Marketing and Business Development,12,Business,28665,Yes,12,APS / Carte recherche d'emploi,https://www.skema.edu/en/programmes/msc-international-business,English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. Tuition incl. €500/yr service fee where applicable; 1-year MSc for Bac+4.
France,Provence-Alpes-Côte d'Azur,SKEMA Business School,MSc International Human Resources and Performance Management,12,Business,28665,Yes,12,APS / Carte recherche d'emploi,https://www.skema.edu/en/programmes/msc-international-business,English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. Tuition incl. €500/yr service fee where applicable; 1-year MSc for Bac+4.
France,Provence-Alpes-Côte d'Azur,SKEMA Business School,MSc Project Management for Business Development,12,Business,28665,Yes,12,APS / Carte recherche d'emploi,https://www.skema.edu/en/programmes/msc-international-business,English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. Tuition incl. €500/yr service fee where applicable; 1-year MSc for Bac+4.
France,Grand Est,NEOMA Business School,MSc Global Management,15,Management,28665,Yes,12,APS / Carte recherche d'emploi,https://neoma-bs.com/formations/msc-global-management/admissions,"English-taught CGE-labelled MSc (~15 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. €19,500 total incl. €500 admin fee (1-year track)."
France,Grand Est,NEOMA Business School,MSc Marketing,15,Management,28665,Yes,12,APS / Carte recherche d'emploi,https://neoma-bs.com/formations/msc-global-management/admissions,"English-taught CGE-labelled MSc (~15 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. €19,500 total incl. €500 admin fee (1-year track)."
France,Grand Est,NEOMA Business School,MSc Supply Chain Management,15,Management,28665,Yes,12,APS / Carte recherche d'emploi,https://neoma-bs.com/formations/msc-global-management/admissions,"English-taught CGE-labelled MSc (~15 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. €19,500 total incl. €500 admin fee (1-year track)."
France,Occitanie,TBS Education,MSc International Business,12,Business,28665,Yes,12,APS / Carte recherche d'emploi,https://www.tbs-education.com/programs/master-of-science-programs/finance-your-msc/,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year official MSc (Bac+4) €19,500; Toulouse/Paris campuses; application fee €100."
France,Occitanie,TBS Education,MSc Marketing Management,12,Business,28665,Yes,12,APS / Carte recherche d'emploi,https://www.tbs-education.com/programs/master-of-science-programs/finance-your-msc/,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year official MSc (Bac+4) €19,500; Toulouse/Paris campuses; application fee €100."
France,Occitanie,TBS Education,MSc Banking & International Finance (Toulouse),12,Business,28665,Yes,12,APS / Carte recherche d'emploi,https://www.tbs-education.com/programs/master-of-science-programs/finance-your-msc/,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year official MSc (Bac+4) €19,500; Toulouse/Paris campuses; application fee €100."
France,Provence-Alpes-Côte d'Azur,KEDGE Business School,MSc Sustainable and Impact Finance,12,Business,29988,Yes,12,APS / Carte recherche d'emploi,https://student.kedge.edu/programmes/international-business/curriculum,English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. 1-year direct entry (Bac+4/VAPP); fees from KEDGE student portal.
France,Pays de la Loire,Audencia Business School,MSc in Business Strategy & Consulting,12,Management,29988,Yes,12,APS / Carte recherche d'emploi,https://www.audencia.com/en/our-programs/msc-in-business-strategy-consulting/overview,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. €19,900 tuition + €500 service fee (1-year track)."
France,Pays de la Loire,Audencia Business School,MSc in Digital Business & Data Management,12,Analytics,29988,Yes,12,APS / Carte recherche d'emploi,https://www.audencia.com/en/our-programs/msc-in-business-strategy-consulting/overview,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. €19,900 tuition + €500 service fee (1-year track)."
France,Île-de-France,IÉSEG School of Management,Master in AI & Data Analytics for Business (Fast Track),12,Analytics,30429,Borderline,12,APS / Carte recherche d'emploi,https://www.ieseg.fr/en/programs/specialized-masters/master-ai-data-analytics-business/admission-fees/,"English-taught CGE-labelled MSc (~12 months). Indian 4-year bachelor typically eligible; IELTS/TOEFL required. Gross published tuition before scholarships. €20,300 Fast Track + mandatory extras per school fee schedule."
Germany,Bavaria,Ludwig-Maximilians-Universität München (LMU),M.Sc. Economics,24,Business,500,Yes,18,Residence permit for job search (Section 20 AufenthG),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4208/,"Indian BBA: apply via uni-assist VPD where required; check ANABIN/ZAB for degree equivalence (H+). 4 semesters × (tuition+Semesterbeitrag); BW non-EU €1,500/sem tuition where applicable; TUM non-EU master's tuition where applicable."
Germany,Bavaria,Ludwig-Maximilians-Universität München (LMU),M.Sc. Management & Digital Technologies,24,Management,500,Yes,18,Residence permit for job search (Section 20 AufenthG),https://www.som.lmu.de/en/studies/study-offer/master-management-digital-technologies/,"Indian BBA: apply via uni-assist VPD where required; check ANABIN/ZAB for degree equivalence (H+). 4 semesters × (tuition+Semesterbeitrag); BW non-EU €1,500/sem tuition where applicable; TUM non-EU master's tuition where applicable."
Germany,Bavaria,University of Passau,M.Sc. Business Administration,24,Business,500,Yes,18,Residence permit for job search (Section 20 AufenthG),https://www.uni-passau.de/en/msc-busadmin/,"Indian BBA: apply via uni-assist VPD where required; check ANABIN/ZAB for degree equivalence (H+). 4 semesters × (tuition+Semesterbeitrag); BW non-EU €1,500/sem tuition where applicable; TUM non-EU master's tuition where applicable."
Germany,Bavaria,University of Passau,M.Sc. International Economics and Business,24,Economics,500,Yes,18,Residence permit for job search (Section 20 AufenthG),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3971/,"Indian BBA: apply via uni-assist VPD where required; check ANABIN/ZAB for degree equivalence (H+). 4 semesters × (tuition+Semesterbeitrag); BW non-EU €1,500/sem tuition where applicable; TUM non-EU master's tuition where applicable."
Germany,Bavaria,University of Bayreuth,M.Sc. Economics,24,Business,500,Yes,18,Residence permit for job search (Section 20 AufenthG),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4461/,"Indian BBA: apply via uni-assist VPD where required; check ANABIN/ZAB for degree equivalence (H+). 4 semesters × (tuition+Semesterbeitrag); BW non-EU €1,500/sem tuition where applicable; TUM non-EU master's tuition where applicable."
Germany,Bavaria,University of Augsburg,M.Sc. Global Business Management,24,Management,500,Yes,18,Residence permit for job search (Section 20 AufenthG),https://www.daad.de/en/studying-in-germany/universities/all-degree-programmes/detail/university-of-augsburg-global-business-management-gbm-w35076/?hec-id=w35076,"Indian BBA: apply via uni-assist VPD where required; check ANABIN/ZAB for degree equivalence (H+). 4 semesters × (tuition+Semesterbeitrag); BW non-EU €1,500/sem tuition where applicable; TUM non-EU master's tuition where applicable."
